26.25587,11.61249,7.53726,13.67136,10.54341
24.72569,10.87564,7.37775,8.27567,10.31298
23.43357,11.84778,7.60593,300.22857,12.12955
23.27146,11.19832,7.47376,7.99849,11.29430
23.12065,13.73196,7.04823,8.31947,9.55893
0.01662,0.01529,0.46351,0.01601
We see the p values are relatively the similar except for the value 4th which is the neural network classifier, which is a huge outlier.
