1,24.44472,0.96093,,0.00000,0.00000,0.20119,0.96093,0.00000,0.00000,0.20119,9542.00000,0.00000,0.00000,388.00000,1600.00000,0.00000,0.00000,394.00000,1723.00000,0.00000,0.00000,330.00000,1616.00000,0.00000,0.00000,407.00000
2,14.37838,0.90091,,0.17202,0.29761,0.36579,0.90091,0.17202,0.29761,0.36579,8946.00000,120.00000,284.00000,580.00000,595.00000,343.00000,418.00000,638.00000,714.00000,171.00000,611.00000,557.00000,496.00000,198.00000,589.00000,740.00000
3,7.29314,0.89245,,0.10983,0.00000,0.71330,0.89245,0.10983,0.00000,0.71330,8862.00000,36.00000,0.00000,1032.00000,545.00000,219.00000,0.00000,1230.00000,746.00000,59.00000,0.00000,1248.00000,506.00000,74.00000,0.00000,1443.00000
4,8.16808,0.89547,,0.13541,0.06576,0.64113,0.89547,0.13541,0.06576,0.64113,8892.00000,73.00000,38.00000,927.00000,541.00000,270.00000,88.00000,1095.00000,689.00000,122.00000,135.00000,1107.00000,475.00000,133.00000,118.00000,1297.00000
5,19.20901,0.90594,,0.27131,0.27716,0.27435,0.90594,0.27131,0.27716,0.27435,8996.00000,346.00000,198.00000,390.00000,631.00000,541.00000,348.00000,474.00000,724.00000,321.00000,569.00000,439.00000,524.00000,456.00000,488.00000,555.00000
